transaction_id,flight_id,transaction_time,scheduled_departure_time,departure_delay_minutes,is_international,destination_region,traveler_type,income_segment,product_category,product_name,unit_price_usd,quantity,total_amount_usd
397,202,2025-09-26 05:09:00,2025-09-26 07:00:00,90,True,Domestic,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
699,342,2025-09-16 07:06:00,2025-09-16 08:00:00,59,True,Europe,Leisure,High,Watch,Octo Finissimo,12800,1,12800
19,9,2025-09-08 10:46:00,2025-09-08 12:00:00,80,True,Asia,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
177,87,2025-09-13 05:39:00,2025-09-13 07:00:00,34,True,Europe,Luxury Shopper,High,Jewelry,B.Zero1 Necklace,5200,1,5200
612,301,2025-09-30 08:04:00,2025-09-30 11:00:00,4,True,Domestic,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
396,202,2025-09-26 04:49:00,2025-09-26 07:00:00,90,True,Europe,Leisure,Ultra High,Leather,Bulgari Tote,1800,2,3600
445,222,2025-09-14 16:12:00,2025-09-14 19:00:00,102,True,Middle East,Business,High,Fragrance,Le Gemme Tygar,260,2,520
233,118,2025-09-26 16:57:00,2025-09-26 18:00:00,106,False,Middle East,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
915,451,2025-09-24 04:22:00,2025-09-24 06:00:00,14,False,Domestic,Business,High,Jewelry,Serpenti Ring,6800,1,6800
76,38,2025-09-29 20:52:00,2025-09-29 22:00:00,59,True,Asia,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
265,134,2025-09-24 14:15:00,2025-09-24 15:00:00,40,True,Asia,Business,High,Watch,Octo Finissimo,12800,1,12800
455,227,2025-09-20 09:35:00,2025-09-20 12:00:00,89,True,Domestic,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
796,394,2025-09-23 13:20:00,2025-09-23 16:00:00,109,True,Asia,Business,High,Fragrance,Le Gemme Tygar,260,1,260
718,352,2025-09-24 11:02:00,2025-09-24 13:00:00,108,True,Domestic,Luxury Shopper,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
735,362,2025-09-13 18:10:00,2025-09-13 20:00:00,22,False,Asia,Business,High,Fragrance,Le Gemme Tygar,260,1,260
384,196,2025-09-17 17:16:00,2025-09-17 19:00:00,35,True,Asia,Business,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
564,279,2025-09-17 17:24:00,2025-09-17 20:00:00,78,False,Asia,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
851,422,2025-09-29 14:02:00,2025-09-29 15:00:00,28,True,Europe,Leisure,High,Watch,Serpenti Watch,14500,1,14500
506,252,2025-09-23 11:49:00,2025-09-23 14:00:00,7,True,Asia,Business,High,Fragrance,Le Gemme Tygar,260,1,260
367,187,2025-09-01 11:29:00,2025-09-01 13:00:00,81,True,Asia,Business,Ultra High,Leather,Bulgari Tote,1800,1,1800
144,70,2025-09-04 14:59:00,2025-09-04 16:00:00,19,False,Domestic,Business,High,Leather,Bulgari Tote,1800,2,3600
885,438,2025-09-01 20:07:00,2025-09-01 22:00:00,37,True,Europe,Luxury Shopper,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
69,34,2025-09-24 11:08:00,2025-09-24 13:00:00,87,True,Asia,Business,Ultra High,Watch,Serpenti Watch,14500,1,14500
99,50,2025-09-27 10:55:00,2025-09-27 13:00:00,73,True,Domestic,Business,High,Fragrance,Omnia Crystalline,180,1,180
396,202,2025-09-26 04:49:00,2025-09-26 07:00:00,90,True,Europe,Leisure,Ultra High,Leather,Bulgari Tote,1800,2,3600
25,11,2025-09-05 13:37:00,2025-09-05 15:00:00,30,True,Asia,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
948,472,2025-09-05 08:24:00,2025-09-05 11:00:00,22,False,Asia,Business,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
891,440,2025-09-14 12:12:00,2025-09-14 15:00:00,1,True,Europe,Leisure,High,Leather,Serpenti Forever Bag,2100,2,4200
469,235,2025-09-28 19:40:00,2025-09-28 22:00:00,76,False,Domestic,Business,High,Watch,Serpenti Watch,14500,1,14500
484,242,2025-09-06 14:03:00,2025-09-06 17:00:00,1,True,Asia,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
565,280,2025-09-27 10:21:00,2025-09-27 11:00:00,48,True,Asia,Leisure,High,Watch,Octo Finissimo,12800,1,12800
151,74,2025-09-16 07:23:00,2025-09-16 10:00:00,79,True,Europe,Leisure,Ultra High,Fragrance,Omnia Crystalline,180,1,180
144,70,2025-09-04 14:59:00,2025-09-04 16:00:00,19,False,Domestic,Business,High,Leather,Bulgari Tote,1800,2,3600
569,282,2025-09-14 20:15:00,2025-09-14 22:00:00,16,True,Domestic,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
39,18,2025-09-24 05:01:00,2025-09-24 06:00:00,112,True,Domestic,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
109,56,2025-09-12 05:25:00,2025-09-12 06:00:00,4,False,Domestic,Business,High,Fragrance,Le Gemme Tygar,260,1,260
693,339,2025-09-02 15:08:00,2025-09-02 17:00:00,80,False,Asia,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
42,19,2025-09-27 07:56:00,2025-09-27 10:00:00,99,False,Middle East,Business,High,Watch,Octo Finissimo,12800,1,12800
186,92,2025-09-07 18:54:00,2025-09-07 21:00:00,117,True,Asia,Leisure,High,Fragrance,Omnia Crystalline,180,2,360
935,464,2025-09-28 16:21:00,2025-09-28 19:00:00,89,False,Domestic,Leisure,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
398,202,2025-09-26 05:43:00,2025-09-26 07:00:00,90,False,Asia,Business,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
223,113,2025-09-19 12:28:00,2025-09-19 15:00:00,13,True,Europe,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
634,312,2025-09-25 18:08:00,2025-09-25 21:00:00,114,True,Europe,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
133,66,2025-09-09 18:20:00,2025-09-09 19:00:00,62,True,Asia,Luxury Shopper,Ultra High,Fragrance,Omnia Crystalline,180,1,180
163,81,2025-09-16 04:44:00,2025-09-16 06:00:00,84,True,Middle East,Luxury Shopper,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
215,108,2025-09-28 12:40:00,2025-09-28 14:00:00,77,True,Asia,Leisure,High,Leather,Bulgari Tote,1800,2,3600
733,361,2025-09-13 15:19:00,2025-09-13 17:00:00,32,True,Europe,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
235,119,2025-09-11 16:58:00,2025-09-11 18:00:00,11,True,Middle East,Luxury Shopper,Ultra High,Watch,Serpenti Watch,14500,1,14500
843,417,2025-09-19 18:20:00,2025-09-19 20:00:00,9,True,Domestic,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
658,325,2025-09-29 19:00:00,2025-09-29 20:00:00,39,True,Europe,Business,High,Jewelry,Serpenti Ring,6800,1,6800
751,369,2025-09-03 14:41:00,2025-09-03 17:00:00,72,False,Domestic,Business,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
588,291,2025-09-20 12:53:00,2025-09-20 14:00:00,29,False,Middle East,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
9,5,2025-09-04 04:37:00,2025-09-04 06:00:00,5,True,Domestic,Leisure,High,Watch,Serpenti Watch,14500,1,14500
74,36,2025-09-20 13:15:00,2025-09-20 16:00:00,16,True,Europe,Luxury Shopper,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
954,477,2025-09-14 06:56:00,2025-09-14 08:00:00,48,True,Asia,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
492,246,2025-09-23 08:03:00,2025-09-23 09:00:00,6,True,Europe,Luxury Shopper,High,Fragrance,Le Gemme Tygar,260,1,260
913,451,2025-09-24 05:29:00,2025-09-24 06:00:00,14,True,Domestic,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
253,129,2025-09-22 15:22:00,2025-09-22 17:00:00,33,True,Domestic,Luxury Shopper,High,Leather,Bulgari Tote,1800,2,3600
230,117,2025-09-22 16:48:00,2025-09-22 18:00:00,101,True,Asia,Luxury Shopper,High,Jewelry,B.Zero1 Necklace,5200,1,5200
519,258,2025-09-26 13:05:00,2025-09-26 14:00:00,54,False,Asia,Leisure,High,Watch,Octo Finissimo,12800,1,12800
174,86,2025-09-13 13:23:00,2025-09-13 15:00:00,85,False,Europe,Business,Ultra High,Fragrance,Omnia Crystalline,180,2,360
653,322,2025-09-05 17:23:00,2025-09-05 20:00:00,2,False,Asia,Luxury Shopper,Ultra High,Fragrance,Omnia Crystalline,180,2,360
168,83,2025-09-02 17:17:00,2025-09-02 18:00:00,36,True,Asia,Business,High,Leather,Bulgari Tote,1800,1,1800
170,84,2025-09-25 18:15:00,2025-09-25 19:00:00,88,True,Middle East,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
393,201,2025-09-23 13:53:00,2025-09-23 16:00:00,23,False,Europe,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
946,470,2025-09-28 13:24:00,2025-09-28 15:00:00,94,True,Middle East,Leisure,High,Jewelry,Serpenti Ring,6800,1,6800
795,393,2025-09-26 18:22:00,2025-09-26 20:00:00,34,True,Europe,Business,Ultra High,Leather,Bulgari Tote,1800,1,1800
634,312,2025-09-25 18:08:00,2025-09-25 21:00:00,114,True,Europe,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
194,97,2025-09-07 18:26:00,2025-09-07 21:00:00,53,True,Asia,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
517,256,2025-09-03 14:53:00,2025-09-03 17:00:00,7,True,Middle East,Leisure,High,Fragrance,Omnia Crystalline,180,1,180
29,14,2025-09-29 08:03:00,2025-09-29 11:00:00,89,True,Asia,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
165,82,2025-09-17 11:05:00,2025-09-17 12:00:00,67,True,Domestic,Luxury Shopper,High,Fragrance,Le Gemme Tygar,260,1,260
422,213,2025-09-24 14:18:00,2025-09-24 15:00:00,36,True,Domestic,Luxury Shopper,High,Leather,Bulgari Tote,1800,1,1800
339,171,2025-09-04 14:41:00,2025-09-04 17:00:00,30,True,Middle East,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
648,319,2025-09-01 10:14:00,2025-09-01 12:00:00,110,False,Domestic,Business,Ultra High,Fragrance,Omnia Crystalline,180,1,180
496,248,2025-09-04 05:52:00,2025-09-04 07:00:00,53,True,Middle East,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
365,186,2025-09-12 16:09:00,2025-09-12 19:00:00,25,True,Asia,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
833,411,2025-09-27 04:08:00,2025-09-27 07:00:00,39,True,Middle East,Business,High,Fragrance,Le Gemme Tygar,260,1,260
342,173,2025-09-06 14:22:00,2025-09-06 15:00:00,46,False,Europe,Leisure,High,Watch,Octo Finissimo,12800,1,12800
500,250,2025-09-21 18:31:00,2025-09-21 21:00:00,92,False,Asia,Luxury Shopper,High,Leather,Serpenti Forever Bag,2100,1,2100
657,325,2025-09-29 19:26:00,2025-09-29 20:00:00,39,True,Europe,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
511,254,2025-09-30 09:33:00,2025-09-30 12:00:00,90,False,Middle East,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
327,165,2025-09-12 16:30:00,2025-09-12 18:00:00,100,True,Europe,Leisure,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
217,110,2025-09-30 08:07:00,2025-09-30 09:00:00,54,True,Asia,Leisure,Ultra High,Watch,Octo Finissimo,12800,1,12800
301,154,2025-09-21 21:08:00,2025-09-21 22:00:00,60,False,Middle East,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
132,65,2025-09-11 20:19:00,2025-09-11 22:00:00,28,False,Domestic,Leisure,High,Fragrance,Omnia Crystalline,180,1,180
804,398,2025-09-13 04:53:00,2025-09-13 06:00:00,94,True,Europe,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
70,34,2025-09-24 10:28:00,2025-09-24 13:00:00,87,True,Middle East,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
252,128,2025-09-15 18:51:00,2025-09-15 21:00:00,63,True,Domestic,Business,Ultra High,Fragrance,Omnia Crystalline,180,1,180
415,209,2025-09-20 06:04:00,2025-09-20 08:00:00,32,True,Europe,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
787,389,2025-09-06 03:17:00,2025-09-06 06:00:00,9,True,Asia,Leisure,High,Leather,Bulgari Tote,1800,2,3600
445,222,2025-09-14 16:12:00,2025-09-14 19:00:00,102,True,Middle East,Business,High,Fragrance,Le Gemme Tygar,260,2,520
876,434,2025-09-18 11:39:00,2025-09-18 13:00:00,90,True,Domestic,Business,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
182,90,2025-09-10 04:15:00,2025-09-10 06:00:00,94,True,Asia,Luxury Shopper,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
167,82,2025-09-17 10:32:00,2025-09-17 12:00:00,67,False,Europe,Luxury Shopper,Ultra High,Fragrance,Omnia Crystalline,180,2,360
91,46,2025-09-18 19:59:00,2025-09-18 22:00:00,18,True,Asia,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
714,349,2025-09-16 05:04:00,2025-09-16 07:00:00,35,True,Middle East,Business,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
858,426,2025-09-20 06:01:00,2025-09-20 09:00:00,23,True,Asia,Business,High,Jewelry,B.Zero1 Necklace,5200,1,5200
531,265,2025-09-23 15:17:00,2025-09-23 18:00:00,117,False,Middle East,Luxury Shopper,High,Fragrance,Le Gemme Tygar,260,1,260
39,18,2025-09-24 05:01:00,2025-09-24 06:00:00,112,True,Domestic,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
126,63,2025-09-26 04:53:00,2025-09-26 06:00:00,6,False,Domestic,Luxury Shopper,High,Watch,Serpenti Watch,14500,1,14500
451,225,2025-09-29 15:43:00,2025-09-29 18:00:00,90,False,Asia,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
173,86,2025-09-13 12:48:00,2025-09-13 15:00:00,85,True,Domestic,Business,High,Fragrance,Le Gemme Tygar,260,1,260
653,322,2025-09-05 17:23:00,2025-09-05 20:00:00,2,False,Asia,Luxury Shopper,Ultra High,Fragrance,Omnia Crystalline,180,2,360
754,370,2025-09-21 03:38:00,2025-09-21 06:00:00,105,True,Domestic,Leisure,Ultra High,Fragrance,Omnia Crystalline,180,2,360
220,112,2025-09-04 04:51:00,2025-09-04 06:00:00,32,False,Asia,Luxury Shopper,High,Jewelry,B.Zero1 Necklace,5200,1,5200
638,315,2025-09-08 09:35:00,2025-09-08 12:00:00,1,False,Domestic,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
58,29,2025-09-30 18:51:00,2025-09-30 21:00:00,91,True,Europe,Leisure,High,Watch,Octo Finissimo,12800,1,12800
660,326,2025-09-04 16:02:00,2025-09-04 18:00:00,16,True,Europe,Business,High,Watch,Octo Finissimo,12800,1,12800
476,239,2025-09-05 18:04:00,2025-09-05 19:00:00,47,True,Asia,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
456,228,2025-09-07 21:09:00,2025-09-07 22:00:00,119,False,Asia,Luxury Shopper,High,Jewelry,Serpenti Ring,6800,1,6800
829,409,2025-09-18 09:22:00,2025-09-18 11:00:00,58,True,Europe,Leisure,High,Watch,Serpenti Watch,14500,1,14500
895,442,2025-09-01 06:17:00,2025-09-01 07:00:00,28,False,Europe,Business,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
361,184,2025-09-22 07:10:00,2025-09-22 08:00:00,73,True,Europe,Leisure,High,Leather,Serpenti Forever Bag,2100,2,4200
935,464,2025-09-28 16:21:00,2025-09-28 19:00:00,89,False,Domestic,Leisure,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
1,1,2025-09-01 08:58:00,2025-09-01 11:00:00,113,True,Domestic,Leisure,High,Watch,Serpenti Watch,14500,1,14500
387,197,2025-09-06 03:06:00,2025-09-06 06:00:00,8,True,Asia,Leisure,High,Watch,Serpenti Watch,14500,1,14500
973,486,2025-09-12 06:02:00,2025-09-12 07:00:00,1,True,Asia,Business,High,Watch,Octo Finissimo,12800,1,12800
348,177,2025-09-03 19:34:00,2025-09-03 21:00:00,7,True,Domestic,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
190,94,2025-09-26 08:14:00,2025-09-26 09:00:00,48,True,Europe,Business,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
505,252,2025-09-23 12:23:00,2025-09-23 14:00:00,7,True,Asia,Leisure,High,Leather,Serpenti Forever Bag,2100,2,4200
191,95,2025-09-05 18:17:00,2025-09-05 20:00:00,56,True,Domestic,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
508,253,2025-09-19 11:08:00,2025-09-19 12:00:00,38,True,Domestic,Business,Ultra High,Fragrance,Omnia Crystalline,180,2,360
369,189,2025-09-26 06:12:00,2025-09-26 09:00:00,17,True,Asia,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
409,207,2025-09-18 09:38:00,2025-09-18 11:00:00,9,False,Europe,Business,High,Leather,Serpenti Forever Bag,2100,1,2100
824,407,2025-09-24 07:58:00,2025-09-24 09:00:00,71,True,Domestic,Luxury Shopper,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
929,459,2025-09-10 14:26:00,2025-09-10 17:00:00,115,True,Europe,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
934,463,2025-09-23 10:34:00,2025-09-23 13:00:00,18,True,Europe,Luxury Shopper,High,Jewelry,B.Zero1 Necklace,5200,1,5200
117,59,2025-09-08 11:28:00,2025-09-08 13:00:00,54,False,Domestic,Leisure,High,Jewelry,Serpenti Ring,6800,1,6800
134,66,2025-09-09 17:34:00,2025-09-09 19:00:00,62,True,Asia,Business,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
58,29,2025-09-30 18:51:00,2025-09-30 21:00:00,91,True,Europe,Leisure,High,Watch,Octo Finissimo,12800,1,12800
556,276,2025-09-14 18:29:00,2025-09-14 20:00:00,55,True,Europe,Luxury Shopper,Ultra High,Leather,Bulgari Tote,1800,2,3600
685,336,2025-09-13 07:01:00,2025-09-13 08:00:00,104,False,Europe,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
672,331,2025-09-11 19:35:00,2025-09-11 22:00:00,47,False,Europe,Luxury Shopper,High,Leather,Serpenti Forever Bag,2100,1,2100
173,86,2025-09-13 12:48:00,2025-09-13 15:00:00,85,True,Domestic,Business,High,Fragrance,Le Gemme Tygar,260,1,260
829,409,2025-09-18 09:22:00,2025-09-18 11:00:00,58,True,Europe,Leisure,High,Watch,Serpenti Watch,14500,1,14500
815,402,2025-09-15 13:01:00,2025-09-15 15:00:00,53,True,Asia,Luxury Shopper,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
149,72,2025-09-22 03:03:00,2025-09-22 06:00:00,21,True,Domestic,Leisure,High,Watch,Octo Finissimo,12800,1,12800
80,40,2025-09-24 13:44:00,2025-09-24 15:00:00,24,True,Domestic,Leisure,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
886,438,2025-09-01 21:22:00,2025-09-01 22:00:00,37,True,Europe,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
213,107,2025-09-26 09:45:00,2025-09-26 12:00:00,54,True,Domestic,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,2,520
203,100,2025-09-04 17:25:00,2025-09-04 20:00:00,79,False,Europe,Business,High,Leather,Bulgari Tote,1800,1,1800
764,375,2025-09-22 16:05:00,2025-09-22 17:00:00,14,True,Domestic,Luxury Shopper,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
229,116,2025-09-28 14:32:00,2025-09-28 16:00:00,22,True,Europe,Business,High,Watch,Octo Finissimo,12800,1,12800
676,333,2025-09-23 06:27:00,2025-09-23 08:00:00,46,True,Europe,Leisure,High,Watch,Octo Finissimo,12800,1,12800
227,115,2025-09-26 20:35:00,2025-09-26 22:00:00,10,True,Middle East,Business,High,Fragrance,Omnia Crystalline,180,2,360
659,325,2025-09-29 18:56:00,2025-09-29 20:00:00,39,False,Europe,Luxury Shopper,High,Fragrance,Omnia Crystalline,180,1,180
532,266,2025-09-24 15:29:00,2025-09-24 17:00:00,42,True,Europe,Leisure,High,Watch,Serpenti Watch,14500,1,14500
441,220,2025-09-10 16:16:00,2025-09-10 17:00:00,69,True,Middle East,Luxury Shopper,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
402,204,2025-09-22 10:38:00,2025-09-22 13:00:00,3,True,Asia,Business,High,Fragrance,Omnia Crystalline,180,2,360
47,21,2025-09-24 17:11:00,2025-09-24 18:00:00,76,True,Domestic,Luxury Shopper,Ultra High,Watch,Serpenti Watch,14500,1,14500
233,118,2025-09-26 16:57:00,2025-09-26 18:00:00,106,False,Middle East,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
305,155,2025-09-07 06:30:00,2025-09-07 09:00:00,113,False,Domestic,Luxury Shopper,High,Fragrance,Le Gemme Tygar,260,2,520
526,263,2025-09-17 11:11:00,2025-09-17 12:00:00,100,False,Europe,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
143,70,2025-09-04 14:59:00,2025-09-04 16:00:00,19,True,Middle East,Leisure,Ultra High,Leather,Bulgari Tote,1800,1,1800
415,209,2025-09-20 06:04:00,2025-09-20 08:00:00,32,True,Europe,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
513,254,2025-09-30 09:06:00,2025-09-30 12:00:00,90,False,Middle East,Leisure,Ultra High,Leather,Bulgari Tote,1800,1,1800
373,191,2025-09-03 18:07:00,2025-09-03 20:00:00,40,False,Europe,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
566,280,2025-09-27 09:26:00,2025-09-27 11:00:00,48,True,Asia,Luxury Shopper,High,Leather,Bulgari Tote,1800,1,1800
886,438,2025-09-01 21:22:00,2025-09-01 22:00:00,37,True,Europe,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
259,132,2025-09-16 08:23:00,2025-09-16 09:00:00,106,False,Domestic,Leisure,High,Watch,Octo Finissimo,12800,1,12800
656,324,2025-09-24 20:30:00,2025-09-24 22:00:00,112,True,Asia,Business,Ultra High,Leather,Bulgari Tote,1800,2,3600
471,237,2025-09-15 05:29:00,2025-09-15 08:00:00,1,False,Middle East,Business,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
953,476,2025-09-14 16:24:00,2025-09-14 18:00:00,18,True,Asia,Luxury Shopper,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
971,485,2025-09-22 07:27:00,2025-09-22 09:00:00,116,True,Domestic,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
12,6,2025-09-13 18:16:00,2025-09-13 19:00:00,53,True,Asia,Leisure,High,Fragrance,Le Gemme Tygar,260,1,260
330,167,2025-09-25 09:03:00,2025-09-25 11:00:00,47,False,Asia,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
736,363,2025-09-11 04:13:00,2025-09-11 06:00:00,14,True,Asia,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
784,386,2025-09-01 12:14:00,2025-09-01 13:00:00,93,True,Europe,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
968,484,2025-09-24 09:45:00,2025-09-24 11:00:00,80,False,Europe,Business,High,Fragrance,Le Gemme Tygar,260,2,520
358,182,2025-09-14 04:02:00,2025-09-14 07:00:00,55,True,Domestic,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
972,486,2025-09-12 04:51:00,2025-09-12 07:00:00,1,False,Asia,Leisure,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
408,207,2025-09-18 09:52:00,2025-09-18 11:00:00,9,True,Asia,Business,High,Jewelry,B.Zero1 Necklace,5200,1,5200
668,330,2025-09-27 19:12:00,2025-09-27 20:00:00,85,False,Asia,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,2,4200
373,191,2025-09-03 18:07:00,2025-09-03 20:00:00,40,False,Europe,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
8,5,2025-09-04 04:10:00,2025-09-04 06:00:00,5,True,Domestic,Leisure,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
122,61,2025-09-10 13:51:00,2025-09-10 15:00:00,81,True,Domestic,Luxury Shopper,Ultra High,Fragrance,Le Gemme Tygar,260,2,520
348,177,2025-09-03 19:34:00,2025-09-03 21:00:00,7,True,Domestic,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
676,333,2025-09-23 06:27:00,2025-09-23 08:00:00,46,True,Europe,Leisure,High,Watch,Octo Finissimo,12800,1,12800
90,46,2025-09-18 20:40:00,2025-09-18 22:00:00,18,True,Asia,Luxury Shopper,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
648,319,2025-09-01 10:14:00,2025-09-01 12:00:00,110,False,Domestic,Business,Ultra High,Fragrance,Omnia Crystalline,180,1,180
698,342,2025-09-16 05:39:00,2025-09-16 08:00:00,59,False,Asia,Business,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
316,160,2025-09-03 07:04:00,2025-09-03 10:00:00,118,True,Europe,Luxury Shopper,Ultra High,Watch,Octo Finissimo,12800,1,12800
178,88,2025-09-28 20:34:00,2025-09-28 22:00:00,84,True,Asia,Luxury Shopper,High,Jewelry,B.Zero1 Necklace,5200,1,5200
540,270,2025-09-03 15:47:00,2025-09-03 18:00:00,35,False,Asia,Leisure,Ultra High,Fragrance,Omnia Crystalline,180,2,360
732,361,2025-09-13 16:24:00,2025-09-13 17:00:00,32,True,Domestic,Luxury Shopper,High,Leather,Serpenti Forever Bag,2100,2,4200
869,431,2025-09-13 16:44:00,2025-09-13 19:00:00,64,False,Asia,Leisure,Ultra High,Leather,Serpenti Forever Bag,2100,1,2100
41,19,2025-09-27 09:25:00,2025-09-27 10:00:00,99,True,Asia,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
740,364,2025-09-10 18:24:00,2025-09-10 21:00:00,96,True,Domestic,Luxury Shopper,Ultra High,Watch,Serpenti Watch,14500,1,14500
704,344,2025-09-03 07:04:00,2025-09-03 10:00:00,62,False,Asia,Luxury Shopper,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
923,456,2025-09-07 16:10:00,2025-09-07 19:00:00,51,False,Asia,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
502,250,2025-09-21 19:35:00,2025-09-21 21:00:00,92,False,Europe,Luxury Shopper,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
959,479,2025-09-21 13:42:00,2025-09-21 15:00:00,15,True,Europe,Business,High,Fragrance,Omnia Crystalline,180,2,360
145,70,2025-09-04 14:19:00,2025-09-04 16:00:00,19,True,Domestic,Business,Ultra High,Fragrance,Omnia Crystalline,180,1,180
201,99,2025-09-12 17:58:00,2025-09-12 20:00:00,115,False,Domestic,Luxury Shopper,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
929,459,2025-09-10 14:26:00,2025-09-10 17:00:00,115,True,Europe,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
